w1,w2,w3,w4,w5,w6,w7,w8,doses,EM
0,0,0,0,37.733112,0,0,0,7847448,291
0,0,0,0,40.45403,0,0,0,3594853,262
0,0,0,0,125.67624,0,0,0,3674044,271
0,0,0,0,102.52649,0,0,0,3800524,277
0,0,0,0,165.5957,0,0,0,4600494,333
0,0,0,0,247.55533,0,0,0,4986722,383
0,0,0,0,342.29718,0,0,0,5141637,440
0,0,0,0,384.81082,0,0,0,5915739,519
0,0,0,0,433.21805,0,0,0,6227306,446
0,0,0,0,457.71594,0,0,0,6577054,473
0,0,0,0,478.26273,0,0,0,4983296,485
0,0,0,0,428.78262,0,0,0,5439070,529
0,0,0,0,412.9649,0,0,0,4461399,496
0,0,0,0,337.3351,0,0,0,5317594,440
0,0,0,0,306.55426,0,0,0,7128957,372
0,0,0,0,277.0755,0,0,0,5627721,403
0,0,0,0,235.84598,0,0,0,5409208,294
0,0,0,0,193.27377,0,0,0,7801514,357
0,0,0,0,0,218.4731,0,0,8784825,359
0,0,0,0,0,216.42896,0,0,9591953,290
0,0,0,0,0,247.84729,0,0,10921127,252
0,0,0,0,0,275.62698,0,0,4492149,278
0,0,0,0,0,257.57147,0,0,14069045,292
0,0,0,0,0,320.12955,0,0,14179188,305
0,0,0,0,0,349.00473,0,0,10936559,325
0,0,0,0,0,404.40646,0,0,8932161,316
0,0,0,0,0,650.3138,0,0,7434284,407
0,0,0,0,0,1287.78,0,0,8022489,384
0,0,0,0,0,2059.7678,0,0,8877413,367
0,0,0,0,0,2342.516,0,0,7016256,361
0,0,0,0,0,2008.4612,0,0,4171100,370
0,0,0,0,0,1474.9155,0,0,4589135,298
0,0,0,0,0,840.60394,0,0,3949296,306
0,0,0,0,0,475.40292,0,0,3314760,308
0,0,0,0,0,277.8786,0,0,2587508,242
0,0,0,0,0,179.91597,0,0,2341308,251
0,0,0,0,0,130.4664,0,0,1909369,232
0,0,0,0,0,97.201775,0,0,1588802,231
0,0,0,0,0,86.74057,0,0,1339360,278
0,0,0,0,0,81.90524,0,0,1954000,295
0,0,0,0,0,0,81.32425,0,3502597,197
0,0,0,0,0,0,87.97868,0,3870540,188
0,0,0,0,0,0,105.47202,0,3150713,224
0,0,0,0,0,0,129.54074,0,3582110,268
0,0,0,0,0,0,161.74962,0,2960479,156
0,0,0,0,0,0,197.5189,0,2650519,204
0,0,0,0,0,0,259.7566,0,2610733,197
0,0,0,0,0,0,309.7177,0,2924924,212
0,0,0,0,0,0,305.7428,0,1962282,191
0,0,0,0,0,0,290.6621,0,1920577,272
0,0,0,0,0,0,303.95883,0,1187400,236
0,0,0,0,0,0,279.07614,0,1756885,180
0,0,0,0,0,0,303.86304,0,2493960,271
0,0,0,0,0,0,326.24063,0,1421546,219
0,0,0,0,0,0,318.77518,0,1634078,287
0,0,0,0,0,0,371.91983,0,2208688,245
0,0,0,0,0,0,377.66827,0,2196070,221
0,0,0,0,0,0,383.13773,0,542101,198
0,0,0,0,0,0,325.5237,0,1926870,256
0,0,0,0,0,0,287.46643,0,1425511,215
0,0,0,0,0,0,271.78174,0,1348981,235
0,0,0,0,0,0,255.17516,0,1075282,187
0,0,0,0,0,0,239.79245,0,673947,244
0,0,0,0,0,0,185.16832,0,2094557,220
0,0,0,0,0,0,168.28023,0,3391188,187
0,0,0,0,0,0,151.47246,0,3593664,216
0,0,0,0,0,0,132.22945,0,4433009,209
0,0,0,0,0,0,116.7334,0,3655982,278
0,0,0,0,0,0,102.0304,0,5050701,141
0,0,0,0,0,0,0,111.48564,3965893,184
0,0,0,0,0,0,0,106.72687,4041843,240
0,0,0,0,0,0,0,111.808136,5610894,215
0,0,0,0,0,0,0,118.33039,4285996,214
0,0,0,0,0,0,0,115.02054,2692357,189
0,0,0,0,0,0,0,125.55578,1777493,214
0,0,0,0,0,0,0,126.57136,2647149,216
0,0,0,0,0,0,0,193.33902,2473523,226
0,0,0,0,0,0,0,186.55911,1747758,238
0,0,0,0,0,0,0,212.49043,1674005,242
